country,region_type,instance,instance_type,reference_ids,workday_id,workbook_value_descriptor,reference_id
Niger,,Dosso,Country_Region_ID,NER-3,fe48fcf1891d4c90a5a2baafaa483ccc,,
Niger,,Maradi,Country_Region_ID,NER-4,23e651c90aa043e9a9a0f5a9fff887e3,,
Niger,,Tahoua,Country_Region_ID,NER-5,1e81c5ecf58d44e2830e3a1fd77eb95e,,
Niger,Department,Agadez,Country_Region_ID,NER-1,1a914f1c538348d4becc7907391f624e,,
Niger,Federal District,Niamey,Country_Region_ID,NER-8,867234e361c04a8091c91f93e68c425e,,
Nigeria,State,Abia,Country_Region_ID,NGA-AB,08501bdbb2c44f1ab699f24ac5e7d1d4,,
Nigeria,State,Adamawa,Country_Region_ID,NGA-AD,d8907fa615a7433c8f9726327f626ea5,,
Nigeria,State,Akwa Ibom,Country_Region_ID,NGA-AK,d3d56a15e2e94a8fa14a4fd1133a0b48,,
Nigeria,State,Anambra,Country_Region_ID,NGA-AN,2488c5779ac240cba5e0f15fe57a43fa,,
Nigeria,State,Bauchi,Country_Region_ID,NGA-BA,1011b8f16f8944b3a4c721ea6e8a9ea5,,
Nigeria,State,Benue,Country_Region_ID,NGA-BE,654d7978ecf745778000f5c0959995cd,,
Nigeria,State,Borno,Country_Region_ID,NGA-BO,08223665e42448c68332fb54286a746e,,
Nigeria,State,Bayelsa,Country_Region_ID,NGA-BY,2b424a8e8b8a40b2b1775e9cb45f878d,,
Nigeria,State,Cross River,Country_Region_ID,NGA-CR,dc74aff84d1542ee88bb96e113bc6c60,,
Nigeria,State,Delta,Country_Region_ID,NGA-DE,5801fcca997a426c8d5f5a2ed6fd7035,,
Nigeria,State,Ebonyi,Country_Region_ID,NGA-EB,35fc0a761ce5429a98bf4bed59927a82,,
Nigeria,State,Edo,Country_Region_ID,NGA-ED,64a1ba1c2e4846efb29274ad4825a18e,,
Nigeria,State,Ekiti,Country_Region_ID,NGA-EK,29cad10acd7b4da590074efd32f27231,,
Nigeria,State,Enugu,Country_Region_ID,NGA-EN,4b78efd12f4b4a88a95047c512de827a,,
Nigeria,State,Gombe,Country_Region_ID,NGA-GO,e4c36a6b66b14ed3a66a6f48167a3d67,,
Nigeria,State,Imo,Country_Region_ID,NGA-IM,bb00f830462f4043bb758eeb30b53288,,
Nigeria,State,Jigawa,Country_Region_ID,NGA-JI,d8dc2ff53b7e4ad8ab66851e635a7243,,
Nigeria,State,Kaduna,Country_Region_ID,NGA-KD,a1e0cb58ac3b44a2b0e76ba5a559bb55,,
Nigeria,State,Kano,Country_Region_ID,NGA-KN,9c2c5563f69941bea92c5694352dbe41,,
Nigeria,State,Katsina,Country_Region_ID,NGA-KT,193cafe40ea44603ba303538d8bead00,,
Nigeria,State,Kebbi,Country_Region_ID,NGA-KB,6a0e652c646449e1bbd7765db92928eb,,
Nigeria,State,Kogi,Country_Region_ID,NGA-KO,ba63339ab7b04601b03fb6f54cc3d463,,
Nigeria,State,Kwara,Country_Region_ID,NGA-KW,be7206586f944de88e944c985f6c1eca,,
Nigeria,State,Lagos,Country_Region_ID,NGA-LA,53843c8a298e4b18975902a7d9d6bcfc,,
Nigeria,State,Nasarawa,Country_Region_ID,NGA-NA,63d16775873d4283b4764b2f694fba9a,,
Nigeria,State,Niger,Country_Region_ID,NGA-NI,db1f5fac5767461b95c4160ea42d3e90,,
Nigeria,State,Ogun,Country_Region_ID,NGA-OG,88a5b340dc7346efb7613b1d14d24c69,,
Nigeria,State,Ondo,Country_Region_ID,NGA-ON,5c755e1c9128426085340e4daba2182c,,
Nigeria,State,Osun,Country_Region_ID,NGA-OS,7a179bd4998649aca0e463968e287ac5,,
Nigeria,State,Oyo,Country_Region_ID,NGA-OY,79ae9c9517b648119120248b82c17e64,,
Nigeria,State,Plateau,Country_Region_ID,NGA-PL,394282ece4fe4925afd0256856a0c5da,,
Nigeria,State,Rivers,Country_Region_ID,NGA-RI,f0803dea9ace4583874aa9be9e5c458f,,
Nigeria,State,Sokoto,Country_Region_ID,NGA-SO,67d6cc50086e4ba1bc49d29643dba617,,
Nigeria,State,Taraba,Country_Region_ID,NGA-TA,a098a844c0d84784b167269e2e1d6ad3,,
Nigeria,State,Yobe,Country_Region_ID,NGA-YO,97f2309d089e4333b57a06410016f5b4,,
Nigeria,State,Zamfara,Country_Region_ID,NGA-ZA,a5361b127bbe40488f2516d657d8fc43,,
Nigeria,Territory,Federal Capital,Country_Region_ID,NGA-FC,ab20a44e9157420bad3daa1f2d15c85c,,
Norway,County,Akershus,Country_Region_ID,NOR-02,ef440c19504943958cb10d805cbf9f3c,,
Norway,County,Aust-Agder,Country_Region_ID,NOR-09,8a3965c5cdd94a5ebb9bea5cac1ad057,,
Norway,County,Buskerud,Country_Region_ID,NOR-06,380e890a19f44a6cbc5114d30c912ac3,,
Norway,County,Finnmark,Country_Region_ID,NOR-20,cc0d8bea5908468cb0cf6e4823b632f3,,
Norway,County,Hedmark,Country_Region_ID,NOR-04,520d27d974cf4ce0ba5324fb91a705b2,,
Norway,County,Hordaland,Country_Region_ID,NOR-12,1c3ad2beee254955b1ea67171a308e34,,
Norway,County,Møre og Romsdal,Country_Region_ID,NOR-15,2a8c8b1f9e944b628175459eacf0b589,,
Norway,County,Nordland,Country_Region_ID,NOR-18,b1ecf8863e354e5e80ad0381b3397308,,
Norway,County,Nord-Trøndelag,Country_Region_ID,NOR-17,68273621619b49e0bc71070e128419c9,,
Norway,County,Oppland,Country_Region_ID,NOR-05,bbf4f1921a00435bb620dd98bd3b169c,,
Norway,County,Oslo,Country_Region_ID,NOR-03,5ecf6fa6b7d644b99e8f5bbed70c211c,,
Norway,County,Rogaland,Country_Region_ID,NOR-11,9a720e986eb74ff79cdf9dffb83c24ef,,
Norway,County,Sogn og Fjordane,Country_Region_ID,NOR-14,d52f84de3d5148b282ba49e138215d4e,,
Norway,County,Sør-Trøndelag,Country_Region_ID,NOR-16,0f216b10cb014f2cb4c390771daeb283,,
Norway,County,Telemark,Country_Region_ID,NOR-08,a8d69285d36e4d369266939f0826e4ee,,
Norway,County,Troms,Country_Region_ID,NOR-19,d051306f373d4d289dad850808388fcb,,
Norway,County,Vest-Agder,Country_Region_ID,NOR-10,034fa4fb3ba64001b6b2f8d72eb37430,,
Norway,County,Vestfold,Country_Region_ID,NOR-07,423e6f2d546648a78c5c71f5cdc9c929,,
Norway,County,Østfold,Country_Region_ID,NOR-01,83400d848ac34648844f06bca1c0f9c8,,
Norway,Territory,Jan Mayen,Country_Region_ID,NOR-22,db32ad66794c489eae322a8d00715574,,
Norway,Territory,Svalbard,Country_Region_ID,NOR-21,acd3b6fb4ef04e728894a889691ab709,,
Oman,Governorate,Z̧ufār,Country_Region_ID,OMN-ZU,e9df12a8285744d28052bb1e749bf35d,,
Oman,Governorate,Masqaţ,Country_Region_ID,OMN-MA,4d16d0b5e3d64346be08e5b1a3490324,,
Oman,Governorate,Musandam,Country_Region_ID,OMN-MU,75916b239dcf49c8adf3aea03564d571,,
Oman,Governorate,Al Buraymī,Country_Region_ID,OMN-BU,aef51eaa546745f29acd38c7ef767a63,,
Oman,Region,Al Bāţinah,Country_Region_ID,OMN-BA,c235706f9658419292b251677df0a2c3,,
Oman,Region,Ad Dākhilīyah,Country_Region_ID,OMN-DA,93f9ac804b3b48eb95fed5dcf4e89c68,,
Oman,Region,Ash Sharqīyah,Country_Region_ID,OMN-SH,ba4112dc749a421d95c1f27a9e8be3ee,,
Oman,Region,Al Wusţá,Country_Region_ID,OMN-WU,83ddc5d6a05547ff8e0207a633be4a78,,
Oman,Region,Az̧ Z̧āhirah,Country_Region_ID,OMN-ZA,139b8e3c1ec24b9c9ea36af847a8702d,,
Pakistan,Administered Area,Azad Kashmir,Country_Region_ID,PAK-JK,89cc018b6acb4c66be23ea32771cbe45,,
Pakistan,Administered Area,Gilgit-Baltistan,Country_Region_ID,PAK-NA,a8158fe2abe34b9ebb5b13862581067d,,
Pakistan,Federal Capital Territory,Islamabad,Country_Region_ID,PAK-IS,ea50f6a8a10245ae83943856ca53d02e,,
Pakistan,Province,Balochistān,Country_Region_ID,PAK-BA,f2110aacebef4d0aae24a2804bab9aca,,
Pakistan,Province,Khyber Pakhtunkhwa,Country_Region_ID,PAK-KP,886a0248786b47ac914f36c89ed3846e,,
Pakistan,Province,Punjab,Country_Region_ID,PAK-PB,81466ef5f2844231b32a06c1e87ff07c,,
Pakistan,Province,Sindh,Country_Region_ID,PAK-SD,e22b87efd0a34354b90e89189a07da82,,
Pakistan,Territory,Federally Administered Tribal Areas,Country_Region_ID,PAK-TA,96e118857ef14ce1a8fc9ebe03d56e1d,,
Palestine,Governorate,Bethlehem,Country_Region_ID,PSE-BTH,a44dea4a596a4290807a0e32d480391f,,
Palestine,Governorate,Deir El Balah,Country_Region_ID,PSE-DEB,3d6b2c93d58e429c9e323385a09dbca2,,
Palestine,Governorate,Gaza,Country_Region_ID,PSE-GZA,aa699087f7cd4868b3e3e1d3d94fc4f6,,
Palestine,Governorate,Hebron,Country_Region_ID,PSE-HBN,4a4a06cdf45349018c1e1b49685e4786,,
Palestine,Governorate,Jenin,Country_Region_ID,PSE-JEN,bff039704f644344bda37c3baed5c37e,,
Palestine,Governorate,Jericho – Al Aghwar,Country_Region_ID,PSE-JRH,56967f306eb141c1ba0f760b3b6716eb,,
Palestine,Governorate,Jerusalem,Country_Region_ID,PSE-JEM,ef0ff278877e412baa8d910e6f1e1cad,,
Palestine,Governorate,Khan Yunis,Country_Region_ID,PSE-KYS,6c6ec57bcee049859457a111a47a6430,,
Palestine,Governorate,Nablus,Country_Region_ID,PSE-NBS,067f82fb43984f8580c28441a52259d9,,
Palestine,Governorate,North Gaza,Country_Region_ID,PSE-NGZ,1796189bbfb44244a4a7242ec41d28cd,,
Palestine,Governorate,Qalqilya,Country_Region_ID,PSE-QQA,318dca06587446ebb6f5f0027e18856b,,
Palestine,Governorate,Rafah,Country_Region_ID,PSE-RFH,7bc90084cf7444319183b46e767647ff,,
Palestine,Governorate,Ramallah,Country_Region_ID,PSE-RBH,ff875e3d280c41bf9987879419f9c303,,
Palestine,Governorate,Salfit,Country_Region_ID,PSE-SLT,ed6a6dc978b9479fae89d0374c749ed7,,
Palestine,Governorate,Tubas,Country_Region_ID,PSE-TBS,a92317f17cef4e019d9bef0a5a87ac3c,,
Palestine,Governorate,Tulkarm,Country_Region_ID,PSE-TKM,7f5a2943523649179898535cb40be963,,
Panama,Province,Veraguas,Country_Region_ID,PAN-9,6204f0ee48994e51a48cfacf8eecfb88,,
Panama,Province,Panamá,Country_Region_ID,PAN-8,38fc1493c50b43fbbf4eef7977841a99,,
Panama,Province,Los Santos,Country_Region_ID,PAN-7,ef489864f68f49d3981170daeca729a2,,
Panama,Province,Herrera,Country_Region_ID,PAN-6,61b1096e7f874ada925c2671626d21ee,,
Panama,Province,Darién,Country_Region_ID,PAN-5,0c2f7feab54140beb0c5530f4b00e012,,
Panama,Province,Colón,Country_Region_ID,PAN-3,be6e0f4b3dad47518722527d0118e410,,
Panama,Province,Coclé,Country_Region_ID,PAN-2,8767392948864010962106ad21cdf085,,
Panama,Province,Chiriquí,Country_Region_ID,PAN-4,da30318186714aa0b16b66261efe999a,,
Panama,Province,Bocas del Toro,Country_Region_ID,PAN-1,25b1cfa2ddc748a192db92ae6965c77f,,
Panama,Province,Ngöbe-Buglé,Country_Region_ID,PAN-NB,2ab3f21a16234616ad03a3935f109e60,,
Panama,Province,Kuna Yala,Country_Region_ID,PAN-KY,1dc3fd02503940b5a95ebce79e26af1e,,
Panama,Province,Emberá,Country_Region_ID,PAN-EM,ce96f06cc4db4f01b16b93bdf98292e4,,
Panama,Province,Panamá Oeste,Country_Region_ID,PAN-10,309fdc14ae30498f9d97c5cec02b34b9,,
Panama,Special Territory,Comarca de San Blas (obsolete),Country_Region_ID,PAN-0,c7856f3357cc43e78f1e0785aad6e64b,,
Papua New Guinea,Autonomous Region,Bougainville,Country_Region_ID,PNG-NSB,a3101cad6c27461c86656fd9caf40745,,
Papua New Guinea,Federal District,National Capital District,Country_Region_ID,PNG-NCD,3f62dc317d3a4579875af28ce9599fd1,,
Papua New Guinea,Province,Chimbu,Country_Region_ID,PNG-CPK,6c922249959745d2a424b1a81f002533,,
Papua New Guinea,Province,Central,Country_Region_ID,PNG-CPM,fc4adc7ce0bc4a048cbba073c0700689,,
Papua New Guinea,Province,East New Britain,Country_Region_ID,PNG-EBR,910c1d2f29bb4e40a0f3bc35c49de359,,
Papua New Guinea,Province,Eastern Highlands,Country_Region_ID,PNG-EHG,c56f7da4c40742ac987979ec64768ee2,,
Papua New Guinea,Province,Enga,Country_Region_ID,PNG-EPW,45693eca9e8f42478f653f413ee20445,,
Papua New Guinea,Province,East Sepik,Country_Region_ID,PNG-ESW,b55be8c9546e4147909bc10f5922321d,,
Papua New Guinea,Province,Gulf,Country_Region_ID,PNG-GPK,95ad36e72cbb44d8aa2cda1e110787e8,,
Papua New Guinea,Province,Milne Bay,Country_Region_ID,PNG-MBA,43584f6c76274236a093563b68331b22,,
Papua New Guinea,Province,Morobe,Country_Region_ID,PNG-MPL,9945d540f52545d698b4d9ee6d43adf4,,
Papua New Guinea,Province,Madang,Country_Region_ID,PNG-MPM,83a9a944a8a7499ab27a9df484b4548a,,
Papua New Guinea,Province,Manus,Country_Region_ID,PNG-MRL,c31615e01e62496ebe868e210e9f71ea,,
Papua New Guinea,Province,New Ireland,Country_Region_ID,PNG-NIK,2619f0a022674e49b56ee94c7a1d552e,,
Papua New Guinea,Province,Northern,Country_Region_ID,PNG-NPP,f10c632f974d44759678180ce226df3a,,
Papua New Guinea,Province,Sandaun (West Sepik),Country_Region_ID,PNG-SAN,64d38c4888b84880bdd8c72d31a0e8ee,,
Papua New Guinea,Province,Southern Highlands,Country_Region_ID,PNG-SHM,2b5842371e15481b854e37545f034e2c,,
Papua New Guinea,Province,West New Britain,Country_Region_ID,PNG-WBK,39a3b42bf1ba4a70b50c20a155e1c786,,
Papua New Guinea,Province,Western Highlands,Country_Region_ID,PNG-WHM,9adec5ecfe59452fb4cbfa1794d980b8,,
Papua New Guinea,Province,Western,Country_Region_ID,PNG-WPD,4f82bebcc58a49e5942a3a9ef6528b79,,
Paraguay,Capital City,Asunción,Country_Region_ID,PRY-ASU,5d666c551278469daa27fed7af921087,,
Paraguay,Department,Alto Paraguay,Country_Region_ID,PRY-16,ae1002c01dae4c7db31f00bd6e0b01fc,,
Paraguay,Department,Alto Paraná,Country_Region_ID,PRY-10,ac1e65c95c114bad988c1938282a5d60,,
Paraguay,Department,Amambay,Country_Region_ID,PRY-13,acbf2bd7bfd547bd83617f75051e410f,,
Paraguay,Department,Boquerón,Country_Region_ID,PRY-19,d97dfc9c453e4e94ac38badb530b8453,,
Paraguay,Department,Caaguazú,Country_Region_ID,PRY-5,c80d61dcbf5f42c9a19551ca53512098,,
Paraguay,Department,Caazapá,Country_Region_ID,PRY-6,c1422b7a41c940be8a955e6e1441d29e,,
Paraguay,Department,Canindeyú,Country_Region_ID,PRY-14,45b8190627d14521b4449a84a8ae1f98,,
Paraguay,Department,Central,Country_Region_ID,PRY-11,e88d6bd866344312bd5aa6d3545da774,,
Paraguay,Department,Concepción,Country_Region_ID,PRY-1,ba5fef65ccca4386a90e6f02126803f6,,
Paraguay,Department,Cordillera,Country_Region_ID,PRY-3,eed9ab4916d64c6b87dfe7ac67680d11,,
Paraguay,Department,Guairá,Country_Region_ID,PRY-4,fb447980172c4059bbbcc1bc4c7c82c6,,
Paraguay,Department,Itapúa,Country_Region_ID,PRY-7,6f01c9b69e174fd09502ecaa9554cf66,,
Paraguay,Department,Misiones,Country_Region_ID,PRY-8,ee1cfe39e95348c891acc84b7ed98078,,
Paraguay,Department,Ñeembucú,Country_Region_ID,PRY-12,d3ded638db3343d097a82ca4bea833d9,,
Paraguay,Department,Paraguarí,Country_Region_ID,PRY-9,e8c2b3751d45489a813bfe2cdf52328a,,
Paraguay,Department,Presidente Hayes,Country_Region_ID,PRY-15,ed259f573b224a959ed300063c501008,,
Paraguay,Department,San Pedro,Country_Region_ID,PRY-2,6eeea757bc1a42938b6be16dc6476c3f,,
Peru,Constitutional Province,El Callao,Country_Region_ID,PER-CAL,1763ed5af91d4debb8594fe5b610c313,,
Peru,Department,Ucayali,Country_Region_ID,PER-UCA,728ab938c66a4dd88f668e26e36ae3f4,,
Peru,Department,Tumbes,Country_Region_ID,PER-TUM,35a65d88a95d487c8ded37ed02f181ea,,
Peru,Department,Tacna,Country_Region_ID,PER-TAC,67162aca6de34473ba520ef4920ee2be,,
Peru,Department,San Martin,Country_Region_ID,PER-SAM,5808b95e611e4e62a703cc79c0ef64f7,,
Peru,Department,Puno,Country_Region_ID,PER-PUN,0422c9af1b3a42c294ed8742db2e48fa,,
Peru,Department,Piura,Country_Region_ID,PER-PIU,7af4829061e94e73962bc41af4c7f13d,,
Peru,Department,Pasco,Country_Region_ID,PER-PAS,6d6bcee8d01e4cda83ba5e7b498fdf43,,
Peru,Department,Moquegua,Country_Region_ID,PER-MOQ,bd6f2f023d84476d8076441889df2b11,,
Peru,Department,Madre de Dios,Country_Region_ID,PER-MDD,3822f927373846b6a0f0921899f3586f,,
Peru,Department,Loreto,Country_Region_ID,PER-LOR,5b34fdb668be49ecaef4e6ce41a1d304,,
Peru,Department,Lima,Country_Region_ID,PER-LIM,fd4d78dd12974fa9a0682702df7c331e,,
Peru,Department,Lambayeque,Country_Region_ID,PER-LAM,0bfa7de6fe894ea78eff01bc8fc44cf7,,
Peru,Department,La Libertad,Country_Region_ID,PER-LAL,8990c0710a0443838273099012b84c6c,,
Peru,Department,Junin,Country_Region_ID,PER-JUN,27100802b6134948beb480110f794cb4,,
Peru,Department,Ica,Country_Region_ID,PER-ICA,6ce00089ad6549d69a901b1f275d2567,,
Peru,Department,Hu Nuco,Country_Region_ID,PER-HUC,01495acb8dc946c9aecdfcc0ea25095f,,
Peru,Department,Huancavelica,Country_Region_ID,PER-HUV,784e383db99b449b8cb67d84c8c2804e,,
Peru,Department,Cuzco,Country_Region_ID,PER-CUS,9265db2c802745d992ebeef6044fe3f1,,
Peru,Department,Cajamarca,Country_Region_ID,PER-CAJ,ef7a70e13e114ea481136ce0f554d51a,,
Peru,Department,Ayacucho,Country_Region_ID,PER-AYA,a7cb2dd3a2d64e5da803bf1004909366,,
Peru,Department,Arequipa,Country_Region_ID,PER-ARE,c32002be59984c1ab42ca99892f446eb,,
Peru,Department,Apurimac,Country_Region_ID,PER-APU,1533423bf79f40e29bad977ce71fb735,,
Peru,Department,Ancash,Country_Region_ID,PER-ANC,3434fe987aae4f61bb4df1e7d920d2fb,,
Peru,Department,Amazonas,Country_Region_ID,PER-AMA,d06fee997fe442369d630b08d1fb97ac,,
Peru,Municipality,Municipalidad Metropolitana de Lima,Country_Region_ID,PER-LMA,8d4ea18f7f584f12887eb3820d778dbd,,
Philippines,Province,Abra,Country_Region_ID,PHL-ABR,1eee9bbb1fed4321b6957c793c6a1aea,,
Philippines,Province,Agusan del Norte,Country_Region_ID,PHL-AGN,652e713b2586464bb64c70313c0df521,,
Philippines,Province,Agusan del Sur,Country_Region_ID,PHL-AGS,2c5a1ce5f5464caabaab7b4b2040168d,,
Philippines,Province,Aklan,Country_Region_ID,PHL-AKL,3fdbf134f9ff49089301c250227db43b,,
Philippines,Province,Albay,Country_Region_ID,PHL-ALB,8a37f5a0deb142c89212a1bd3fa8bdcd,,
Philippines,Province,Antique,Country_Region_ID,PHL-ANT,bfea1bd47b934553b888f850997a16a1,,
Philippines,Province,Apayao,Country_Region_ID,PHL-APA,c9a579b20dfa4080a22c1e35bcb31662,,
Philippines,Province,Aurora,Country_Region_ID,PHL-AUR,b6bb6988cbcb4e73be5575c9ee4914e2,,
Philippines,Province,Bataan,Country_Region_ID,PHL-BAN,b83285acc99d4f1fb21843b3d0a20e44,,
Philippines,Province,Basilan,Country_Region_ID,PHL-BAS,2f442b43842f4647bca8a65b42346e19,,
Philippines,Province,Benguet,Country_Region_ID,PHL-BEN,4c54a877dd4e4f09b1de25ebf0b9d172,,
Philippines,Province,Biliran,Country_Region_ID,PHL-BIL,708f2ded327a490b93ce280b18124c67,,
Philippines,Province,Bohol,Country_Region_ID,PHL-BOH,4404a77a98b24d23bbc02637f90d819d,,
Philippines,Province,Batangas,Country_Region_ID,PHL-BTG,a66e12e21fda429e95fb50431a223fd3,,
Philippines,Province,Batanes,Country_Region_ID,PHL-BTN,05b6b4128fa441f1aa3cb3808d415f94,,
Philippines,Province,Bukidnon,Country_Region_ID,PHL-BUK,ae28715b487b47e18b6488b0405b65a4,,
Philippines,Province,Bulacan,Country_Region_ID,PHL-BUL,66567eb7183d419d8da61779b0588dc8,,
Philippines,Province,Cagayan,Country_Region_ID,PHL-CAG,28cde2d2e84b4046b8a27b3398c7e259,,
Philippines,Province,Camiguin,Country_Region_ID,PHL-CAM,a1df39b6e5994107971cb4e33e437305,,
Philippines,Province,Camarines Norte,Country_Region_ID,PHL-CAN,f06fc9eef6e941b6a13b2686f99d248a,,
Philippines,Province,Capiz,Country_Region_ID,PHL-CAP,485019e07a984c2da7794ed700abab67,,
Philippines,Province,Camarines Sur,Country_Region_ID,PHL-CAS,479bcf5e1c5c4597a4df457348a53595,,
Philippines,Province,Catanduanes,Country_Region_ID,PHL-CAT,8c76ea06426748d581afb60f0787c868,,
Philippines,Province,Cavite,Country_Region_ID,PHL-CAV,e10728d6e4c84abb8a9cba2424191544,,
Philippines,Province,Cebu,Country_Region_ID,PHL-CEB,89758ac239884f6b91c2324f9dd64984,,
Philippines,Province,Compostela Valley,Country_Region_ID,PHL-COM,9e71c72875f34982920aa73e647d3b82,,
Philippines,Province,Davao Oriental,Country_Region_ID,PHL-DAO,b090e395f6224ddba4b22e9d15d51266,,
Philippines,Province,Davao del Sur,Country_Region_ID,PHL-DAS,992a8f75cafa4035b164c19e26f8e8d5,,
Philippines,Province,Davao del Norte,Country_Region_ID,PHL-DAV,39fba9406bd34dfeb5553421e136cad5,,
Philippines,Province,Eastern Samar,Country_Region_ID,PHL-EAS,da3a061b4f6740ed91556963d6176085,,
Philippines,Province,Guimaras,Country_Region_ID,PHL-GUI,c8f1a01ee67d419990f10830cf9cc7b4,,
Philippines,Province,Ifugao,Country_Region_ID,PHL-IFU,64450c2fed4a40f5a694c85f3e36332c,,
Philippines,Province,Iloilo,Country_Region_ID,PHL-ILI,3036ba30fc054381818a570de3e0a546,,
Philippines,Province,Ilocos Norte,Country_Region_ID,PHL-ILN,ed327a463e1d416bb5534d755a16593e,,
Philippines,Province,Ilocos Sur,Country_Region_ID,PHL-ILS,882db511c569483b8c3c4e8c872e35eb,,
Philippines,Province,Isabela,Country_Region_ID,PHL-ISA,c2833dddc2d7490b81190e2c49ceae68,,
Philippines,Province,Kalinga,Country_Region_ID,PHL-KAL,ecd647aa1c86488ab36fff73384bd052,,
Philippines,Province,Laguna,Country_Region_ID,PHL-LAG,2f234f16d13740b6babb516602ed4add,,
Philippines,Province,Lanao del Norte,Country_Region_ID,PHL-LAN,0f03dcd42dd14d8cb2c3421cf6c91167,,
Philippines,Province,Lanao del Sur,Country_Region_ID,PHL-LAS,0584468222654d51804ff5e5f562207f,,
Philippines,Province,Leyte,Country_Region_ID,PHL-LEY,d31fa63442494fa79a2f530368f892c7,,
Philippines,Province,La Union,Country_Region_ID,PHL-LUN,b12736d4da84498f84c31c54bb5366d8,,
Philippines,Province,Marinduque,Country_Region_ID,PHL-MAD,54ee9d9e8da04e5881027a304640d2db,,
Philippines,Province,Maguindanao,Country_Region_ID,PHL-MAG,d5a988df02844692881c10c073f42ed3,,
Philippines,Province,Masbate,Country_Region_ID,PHL-MAS,2d47deee2e5f4087aa667ee041f3523f,,
Philippines,Province,Mindoro Occidental,Country_Region_ID,PHL-MDC,51a6ddd81f5c4a17bf1427b6457b512d,,
Philippines,Province,Mindoro Oriental,Country_Region_ID,PHL-MDR,c84902d00a7c4795938d34b33ccf291f,,
Philippines,Province,Mountain Province,Country_Region_ID,PHL-MOU,1766449c41ce4da8a70e67c480fe26f0,,
Philippines,Province,Misamis Occidental,Country_Region_ID,PHL-MSC,5255f7e59a8248fa997eef7c6d064f73,,
Philippines,Province,Misamis Oriental,Country_Region_ID,PHL-MSR,74cd1ca6b6894d1fb850104e22728c28,,
Philippines,Province,North Cotabato,Country_Region_ID,PHL-NCO,893ad91ad986458faa402172626d7438,,
Philippines,Province,Negros Occidental,Country_Region_ID,PHL-NEC,5ce7e829b5b54e60814c3fad05c62e41,,
Philippines,Province,Negros Oriental,Country_Region_ID,PHL-NER,9b35679c96c349d88ee3aca7cc53e746,,
Philippines,Province,Northern Samar,Country_Region_ID,PHL-NSA,bf65c3caf2cc4eedadb7b062b15d385b,,
Philippines,Province,Nueva Ecija,Country_Region_ID,PHL-NUE,d5f6673d6ec24e12bb55f7f2ec60343c,,
Philippines,Province,Nueva Vizcaya,Country_Region_ID,PHL-NUV,25eff333f93e406fb24282e4b80cfa9d,,
Philippines,Province,Pampanga,Country_Region_ID,PHL-PAM,dd4930e7011147d3a50f654951095d7d,,
Philippines,Province,Pangasinan,Country_Region_ID,PHL-PAN,ef27effa3b904cb3b128d96e3ad16f16,,
Philippines,Province,Palawan,Country_Region_ID,PHL-PLW,824dfc4633294331bcad10cfa7474db4,,
Philippines,Province,Quezon,Country_Region_ID,PHL-QUE,332bc6109e04435588eba2c793c6eb4a,,
Philippines,Province,Quirino,Country_Region_ID,PHL-QUI,e2782671cb5348e3a0d4dc0dad62e11a,,
Philippines,Province,Rizal,Country_Region_ID,PHL-RIZ,f75b1e1808fc471fa379b5408f363665,,
Philippines,Province,Romblon,Country_Region_ID,PHL-ROM,a7f18b4f0e22490ba43e00a971407e88,,
Philippines,Province,Sarangani,Country_Region_ID,PHL-SAR,2fa5fa98290d4d9eb91103bdf8e391c7,,
Philippines,Province,South Cotabato,Country_Region_ID,PHL-SCO,99407cdab5064c8db2305ebe5d730728,,
Philippines,Province,Siquijor,Country_Region_ID,PHL-SIG,e86b6dfa62b844ebb7c9cb490826480a,,
Philippines,Province,Southern Leyte,Country_Region_ID,PHL-SLE,ec0a2fa994484ee5a06ea96b5b41686d,,
Philippines,Province,Sulu,Country_Region_ID,PHL-SLU,2940adca4f0a4948999d2d3e10bd91d2,,
Philippines,Province,Sorsogon,Country_Region_ID,PHL-SOR,71457757b5e44ae18c455d01d7d4e67b,,
Philippines,Province,Sultan Kudarat,Country_Region_ID,PHL-SUK,e9ac9a86992540f397e8276bada621d6,,
Philippines,Province,Surigao del Norte,Country_Region_ID,PHL-SUN,bf29d298ac7940d9b04ad6f23ab592bd,,
Philippines,Province,Surigao del Sur,Country_Region_ID,PHL-SUR,1b48174ca3464ff9a1a66026359f5cc2,,
Philippines,Province,Tarlac,Country_Region_ID,PHL-TAR,c4f46a5173fe42c180bd15be3d89a45c,,
Philippines,Province,Tawi-Tawi,Country_Region_ID,PHL-TAW,6a14be7deeaa4ce2bf9c210122718849,,
Philippines,Province,Western Samar,Country_Region_ID,PHL-WSA,d6e0535ebbca415c91298a136863f758,,
Philippines,Province,Zamboanga del Norte,Country_Region_ID,PHL-ZAN,5742b0bc0c324c89baf41b6fc3b429ac,,
Philippines,Province,Zamboanga del Sur,Country_Region_ID,PHL-ZAS,0b1e9f12807d49be8202754610f4574f,,
Philippines,Province,Zambales,Country_Region_ID,PHL-ZMB,0c1203871bcd4135b3bcfeabf8ea5e05,,
Philippines,Province,Zamboanga Sibugay,Country_Region_ID,PHL-ZSI,ee7487a070064221b4e2e246e0bdf8f1,,
Philippines,Province,Dinagat Islands,Country_Region_ID,PHL-DIN,973331f6283348e484f58312c8246c75,,
